Rank,Author,Score
246,"Aysit  Tansel İktisat Bölümü, İktisadi ve İdari Bilimler Fakültesi, Orta Doğu Teknik Üniversitesi, Ankara, Turkey",320
249,"Michael  Woodford Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",319
250,"Francois  Rycx Département d'Économie Appliquée (DULBEA), Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, BelgiumCentre Emile Bernheim, Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",317
250,"Abul Mansur M. Masih Business School, Universiti Kuala Lumpur, Kuala Lumpur, Malaysia",317
250,Alan  Greenspan,317
250,"Francois J. Bourguignon Paris School of Economics, Paris, France",317
250,"Agnieszka  Rusinowska Paris School of Economics, Paris, FranceCentre d'Économie de la Sorbonne, Université Paris 1 (Panthéon-Sorbonne), Paris, France",317
255,"Hillel  Rapoport Paris School of Economics, Paris, France",316
256,"Christian  Gollier Toulouse School of Economics (TSE), Toulouse, France",315
257,"Nicholas  Apergis Department of Banking and Financial Management, University of Piraeus, Piraeus, Greece",314
257,"Jean  Gabszewicz Center for Operations Research and Econometrics (CORE), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",314
257,"Roy  Thurik Montpellier Business School, Montpellier, France",314
257,"Angel  de La Fuente Fundación de Estudios de Economía Aplicada (FEDEA), Madrid, Spain",314
261,"Andries  de Grip School of Business and Economics, Maastricht University, Maastricht, Netherlands",313
261,"Stijn  Claessens Bank for International Settlements (BIS), Basel, Switzerland",313
261,"Jorge  Martinez-Vazquez International Center for Public Policy, Department of Economics, Andrew Young School of Policy Studies, Georgia State University, Atlanta, Georgia (USA)",313
261,"Walter  Bossert Département de Sciences Économiques, Université de Montréal, Montréal, CanadaCentre Interuniversitaire de Recherche en Économie Quantitative (CIREQ), Montréal, Canada",313
261,"David M  Newbery Energy Policy Research Group, Judge Business School, University of Cambridge, Cambridge, United Kingdom",313
266,"Robert J. Shiller Cowles Foundation for Research in Economics, Yale University, New Haven, Connecticut (USA)",312
267,"Scott H. Irwin Department of Agricultural and Consumer Economics, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",311
267,"Michael B. Devereux Vancouver School of Economics, University of British Columbia, Vancouver, Canada",311
267,"Holger  Gorg Institut für Volkswirtschaftslehre, Christian-Albrechts-Universität Kiel, Kiel, Germany",311
267,"Gilbert  Cette Banque de France, Paris, France",311
267,"Aviral Kumar Tiwari Rajagiri Business School, Kochi, India",311
272,"Eiji  Yamamura Department of Economics, Seinan Gakuin University, Fukuoka, Japan",309
272,"Christine  Rifflart Centre de recherche en Économie (OFCE), Sciences économiques, Sciences Po, Paris, France",309
274,"Wolfgang  Nierhaus ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",308
274,"J. Peter  Neary Department of Economics, Oxford University, Oxford, United Kingdom",308
276,"John  Addison Economics Department, Darla Moore School of Business, University of South Carolina, Columbia, South Carolina (USA)",307
276,"Guido  Tabellini Innocenzo Gasparini Institute for Economic Research (IGIER), Università Commerciale Luigi Bocconi, Milano, Italy",307
278,"Donghyun  Park Asian Development Bank, Manila, Philippines",306
278,"Stef  Proost Centrum voor Economische Studiën, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, Belgium",306
280,"Jurgen  Schupp Forschungsbasierte Infrastruktureinrichtung ""Sozio-oekonomisches Panel (SOEP)"", DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",305
280,"Scott  Rozelle Freeman Spogli Institute for International Studies, Stanford University, Stanford, California (USA)",305
280,"Andrew  Postlewaite Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",305
280,"Philip Richard Lane Department of Economics, Trinity College Dublin, Dublin, IrelandEuropean Central Bank, Frankfurt am Main, Germany",305
280,"John  Roemer Cowles Foundation for Research in Economics, Yale University, New Haven, Connecticut (USA)Economics Department, Yale University, New Haven, Connecticut (USA)",305
285,"Michael  Fritsch Wirtschaftswissenschaftliche Fakultät, Friedrich-Schiller-Universität Jena, Jena, Germany",304
285,"Ashok K. Mishra W.P. Carey School of Business, Arizona State University, Tempe, Arizona (USA)Morrison School of Agribusiness & Resource Management, Arizona State University Polytechnic, Mesa, Arizona (USA)",304
287,"David F. Hendry Department of Economics, Oxford University, Oxford, United Kingdom",303
288,"Christian  Pierdzioch Fächergruppe Volkswirtschaftslehre, Helmut Schmidt Universität Hamburg, Hamburg, Germany",302
288,"Angus S. Deaton Leonard D. Schaeffer Center for Health Policy and Economics, University of Southern California, Los Angeles, California (USA)",302
288,"Dirk  Bergemann Economics Department, Yale University, New Haven, Connecticut (USA)",302
288,"Robert Norman Stavins Kennedy School of Government, Harvard University, Cambridge, Massachusetts (USA)",302
292,"Mark E. Wohar Department of Economics, University of Nebraska-Omaha, Omaha, Nebraska (USA)",301
292,"Jacques H. Dreze Center for Operations Research and Econometrics (CORE), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",301
294,"Pierre  Siklos Department of Economics, School of Business and Economics, Wilfrid Laurier University, Waterloo, Canada",300
294,"Claudia M. Buch Deutsche Bundesbank, Frankfurt, Germany",300
294,"V. Kerry Smith Department of Economics, W.P. Carey School of Business, Arizona State University, Tempe, Arizona (USA)",300
297,"Paul  De Grauwe European Institute, London School of Economics (LSE), London, United Kingdom",299
297,"Holger  Strulik Department für Volkswirtschaftslehre, Wirtschaftswissenschaftliche Fakultät, Georg-August-Universität Göttingen, Göttingen, Germany",299
297,"Rudolf  Winter-Ebmer Institut für Volkswirtschaftslehre, Johannes-Kepler-Universität Linz, Linz, Austria",299
297,"Christian  Dustmann Department of Economics, University College London (UCL), London, United KingdomCentre for Research and Analysis of Migration (CReAM), University College London (UCL), London, United Kingdom",299
297,John Russel Baldwin,299
302,"Apostolos  Serletis Department of Economics, University of Calgary, Calgary, Canada",298
302,"Nicholas  Crafts Department of Economics, University of Warwick, Coventry, United Kingdom",298
302,"Bruce A. McCarl Department of Agricultural Economics, Texas A&M University, College Station, Texas (USA)",298
305,"James W. Richardson Department of Agricultural Economics, Texas A&M University, College Station, Texas (USA)",296
305,"Eric  Rosengren Federal Reserve Bank of Boston, Boston, Massachusetts (USA)",296
305,"James P. Smith RAND, Santa Monica, California (USA)",296
305,"Cormac  O Grada School of Economics, University College Dublin, Dublin, Ireland",296
305,"Nicolas  Jacquemet Centre d'Économie de la Sorbonne, Université Paris 1 (Panthéon-Sorbonne), Paris, France",296
310,"Eric A. Hanushek Hoover Institution on War Revolution & Peace, Stanford University, Stanford, California (USA)",295
310,"Jacques  Mairesse Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",295
310,"Jean-Marie  Dufour Department of Economics, McGill University, Montréal, Canada",295
310,"Lutz  Kilian Federal Reserve Bank of Dallas, Dallas, Texas (USA)",295
310,"Hamid  Beladi Department of Economics, College of Business, University of Texas-San Antonio, San Antonio, Texas (USA)",295
315,"Tullio  Jappelli Centro Studi di Economia e Finanza (CSEF), Napoli, Italy",294
315,"Oded  Galor Economics Department, Brown University, Providence, Rhode Island (USA)",294
315,"Janet  Currie Department of Economics, Princeton University, Princeton, New Jersey (USA)Woodrow Wilson School of Public and International Affairs, Princeton University, Princeton, New Jersey (USA)",294
315,"Rolf J. Langhammer Institut für Weltwirtschaft (IfW), Kiel, GermanyInstitut für Volkswirtschaftslehre, Christian-Albrechts-Universität Kiel, Kiel, Germany",294
319,"Klaus  Gern Institut für Weltwirtschaft (IfW), Kiel, Germany",293
319,"Ross  Levine National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",293
319,"Marco  Pagano Centro Studi di Economia e Finanza (CSEF), Napoli, Italy",293
319,"Cristiano  Antonelli Dipartimento di Economia e Statistica ""Cognetti de Martiis"", Università degli Studi di Torino, Torino, ItalyCollegio Carlo Alberto, Università degli Studi di Torino, Moncalieri, Italy",293
323,"Michael  Funke Institut für Makroökonomie und Wirtschaftspolitik, Fachbereich Volkswirtschaftslehre, Universität Hamburg, Hamburg, Germany",292
323,"A. Patrick L. Minford Economics Section, Cardiff Business School, Cardiff University, Cardiff, United Kingdom",292
323,"Sherman  Robinson International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",292
323,"Gene  Grossman International Economics Section, Department of Economics, Princeton University, Princeton, New Jersey (USA)",292
323,"Victor  Chernozhukov Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",292
328,"Almas  Heshmati Nationalekonomi, Internationella Handelshögskolan, Jönköping Universitet, Jönköping, Sweden",291
328,"ZhongXiang  Zhang Ma Yinchu School of Economics, Tianjin University, Tianjin, China",291
328,"Alicia Haydock Munnell Center for Retirement Research (CRR), Boston College, Chestnut Hill, Massachusetts (USA)",291
328,"Carlo  Carraro Dipartimento di Economia, Università Ca' Foscari Venezia, Venezia, Italy",291
332,"Julian M. Alston Department of Agricultural and Resource Economics, University of California-Davis, Davis, California (USA)",290
332,"Alain Jacques Chateauneuf Institut de Préparation à l'Administration et à la Gestion (IPAG), Paris, FranceParis School of Economics, Paris, France",290
332,John M. Quigley †,290
332,"Todd  Sandler Department of Economics, University of Texas-Dallas, Dallas, Texas (USA)",290
332,"Albert N. Link Economics Department, Bryan School of Business and Economics, University of North Carolina-Greensboro, Greensboro, North Carolina (USA)",290
332,"Faiz  Gallouj Centre Lillois d'Études et de Recherches Économiques et Sociologiques (CLERSE), Faculty of Economics and Social Sciences, Université de Lille, Lille, France",290
332,"Joel  Slemrod Department of Business Economics and Public Policy, Ross School of Business, University of Michigan, Ann Arbor, Michigan (USA)Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",290
339,"Walter Erwin Diewert Vancouver School of Economics, University of British Columbia, Vancouver, Canada",289
340,"W Kip Viscusi Department of Economics, Vanderbilt University, Nashville, Tennessee (USA)",288
341,"Larry S. Karp Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",287
341,"Eric Albert Strobl Department Volkswirtschaftlehre, Universität Bern, Bern, Switzerland",287
341,"Amihai  Glazer Department of Economics, University of California-Irvine, Irvine, California (USA)",287
341,Loet  Leydesdorff,287
341,"Frederic  Mishkin Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)",287
346,"Panu  Poutvaara ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",286
347,"Ricardo J. Caballero Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",285
347,"Robert C. Feenstra Economics Department, University of California-Davis, Davis, California (USA)",285
347,"Pierre  Perron Department of Economics, Boston University, Boston, Massachusetts (USA)",285
347,"Lawrence J. Christiano Department of Economics, Northwestern University, Evanston, Illinois (USA)",285
351,"Joseph Francis Francois Department Volkswirtschaftlehre, Universität Bern, Bern, Switzerland",284
351,"GianCarlo  Moschini Department of Economics, Iowa State University, Ames, Iowa (USA)",284
353,"David A. Hensher Institute of Transport and Logistics Studies (ITLS), Business School, University of Sydney, Sydney, Australia",283
354,"Will J Martin International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",282
