Rank,Author,Score
260,"Giovanni  Peri Economics Department, University of California-Davis, Davis, California (USA)",32
260,"Claudio  Borio Bank for International Settlements (BIS), Basel, Switzerland",32
260,"Jonathan David Ostry International Monetary Fund (IMF), Washington, District of Columbia (USA)",32
260,"Larry G. Epstein Department of Economics, Boston University, Boston, Massachusetts (USA)",32
260,"Charles Raymond Plott Division of Social Sciences, California Institute of Technology, Pasadena, California (USA)",32
260,"Eddy K.A. Van Doorslaer Erasmus School of Health Policy & Management, Erasmus Universiteit Rotterdam, Rotterdam, Netherlands",32
260,"Eugene F. Fama Sr.Booth School of Business, University of Chicago, Chicago, Illinois (USA)",32
260,"Christopher D Carroll Department of Economics, Johns Hopkins University, Baltimore, Maryland (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",32
260,"Pierre  Chiappori Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",32
260,"Alison Lee Booth Research School of Economics, College of Business and Economics, Australian National University, Canberra, Australia",32
260,"Torben G. Andersen National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",32
260,"Jess  Benhabib Department of Economics, New York University (NYU), New York City, New York (USA)",32
260,"Peter  Howitt Economics Department, Brown University, Providence, Rhode Island (USA)",32
260,"Nicholas  Bloom Department of Economics, Stanford University, Stanford, California (USA)",32
260,"Kevin M. Murphy Department of Economics, University of Chicago, Chicago, Illinois (USA)",32
260,"Muhammad  Shahbaz Center for Energy and Environmental Policy Research (CEEP), Beijing Institute of Technology, Beijing, China",32
260,"John  Hoddinott Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, New York (USA)",32
260,"Thierry  Mayer Department of Economics, Sciences économiques, Sciences Po, Paris, France",32
260,"Yi-Ming  Wei Center for Energy and Environmental Policy Research (CEEP), Beijing Institute of Technology, Beijing, China",32
260,"Simeon  Djankov Finance Department, London School of Economics (LSE), London, United KingdomPeter G. Peterson Institute for International Economics (IIE), Washington, District of Columbia (USA)",32
260,"Daniel  Hamermesh Institute of Labor Economics (IZA), Bonn, Germany",32
260,"Martín  Uribe National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",32
260,"Robert  Sugden School of Economics, University of East Anglia, Norwich, United Kingdom",32
299,"Yuriy  Gorodnichenko Department of Economics, University of California-Berkeley, Berkeley, California (USA)",31
299,"Ronald  MacDonald Department of Economics, Adam Smith Business School, University of Glasgow, Glasgow, United Kingdom",31
299,"Leopold  Simar Center for Operations Research and Econometrics (CORE), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",31
299,"Nicholas  Apergis Department of Banking and Financial Management, University of Piraeus, Piraeus, Greece",31
299,"Thomas  Reardon Department of Agricultural, Food and Resource Economics, College of Agriculture and Natural Resources, Michigan State University, East Lansing, Michigan (USA)",31
299,Randolph Preston McAfee,31
299,"Juergen  von Hagen Centre for Economic Policy Research (CEPR), London, United Kingdom",31
299,"Norman V. Loayza Economics Research, World Bank Group, Washington, District of Columbia (USA)",31
299,"James R. Hines Jr.Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",31
299,"Ariel  Pakes Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",31
299,"John C. Williams Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)Federal Reserve Bank of New York, New York City, New York (USA)",31
299,"Olivier  Jeanne Department of Economics, Johns Hopkins University, Baltimore, Maryland (USA)",31
299,"Michael  Fritsch Wirtschaftswissenschaftliche Fakultät, Friedrich-Schiller-Universität Jena, Jena, Germany",31
299,"George A. Akerlof Department of Economics, University of California-Berkeley, Berkeley, California (USA)",31
299,"Robert J. Gordon Department of Economics, Northwestern University, Evanston, Illinois (USA)",31
299,"Jeffrey Marc Wooldridge Economics Department, Michigan State University, East Lansing, Michigan (USA)",31
299,"Sir David  Greenaway Nottingham Centre for Research on Globalisation and Economic Policy, School of Economics, University of Nottingham, Nottingham, United Kingdom",31
299,"Richard J. Arnott Department of Economics, University of California-Riverside, Riverside, California (USA)",31
299,"Hans-Werner  Sinn ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",31
299,"Philippe  Martin Department of Economics, Sciences économiques, Sciences Po, Paris, France",31
299,"Ron  Boschma Disciplinegroep Economische Geografie, Faculteit Ruimtelijke Wetenschappen, Universiteit Utrecht, Utrecht, Netherlands",31
299,"Fabrizio  Zilibotti Economics Department, Yale University, New Haven, Connecticut (USA)",31
299,"Jeremy  Greenwood Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",31
299,"Andrew Theo Levin Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",31
299,"Andrew W. Lo Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",31
299,"Raj  Chetty Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",31
299,"Peter  Schmidt Economics Department, Michigan State University, East Lansing, Michigan (USA)",31
299,"Johan  Swinnen International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",31
299,"Domenico  Giannone Centre for Economic Policy Research (CEPR), London, United Kingdom",31
299,"Stephen  Morris Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",31
299,"Peter  Nijkamp Afdeling Ruimtelijke Economie, School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, Netherlands",31
299,"Thomas R. Palfrey Division of Social Sciences, California Institute of Technology, Pasadena, California (USA)",31
299,"Kenneth A. Froot Finance Unit, Harvard Business School, Harvard University, Cambridge, Massachusetts (USA)",31
299,"Martin James Browning Department of Economics, Oxford University, Oxford, United Kingdom",31
299,"Tamim A Bayoumi International Monetary Fund (IMF), Washington, District of Columbia (USA)",31
299,"Giovanni  Dosi Laboratory of Economics and Management (LEM), Scuola Superiore Sant'Anna, Pisa, Italy",31
299,Rudiger  Dornbusch †,31
336,"Timothy J. Kehoe Department of Economics, University of Minnesota, Minneapolis, Minnesota (USA)",30
336,"Steven J. Davis Applied Economics Workshop, Booth School of Business, University of Chicago, Chicago, Illinois (USA)",30
336,"Russell  Cooper Department of Economics, Pennsylvania State University, State College, Pennsylvania (USA)",30
336,Stephen A. Ross †,30
336,"Matthew E. Kahn Department of Economics, University of Southern California, Los Angeles, California (USA)",30
336,"Joseph G. Altonji Economics Department, Yale University, New Haven, Connecticut (USA)",30
336,"David  Hirshleifer Paul Merage School of Business, University of California-Irvine, Irvine, California (USA)",30
336,"David M. Cutler Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",30
336,"Steven  Shavell National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",30
336,"Gerard J. van den Berg Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",30
336,"John  Bound Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",30
336,"Amartya  Sen Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",30
336,"Paul  Joskow Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",30
336,"James  MacKinnon Economics Department, Queen's University, Kingston, Canada",30
336,"Richard  Schmalensee Center for Energy and Environmental Policy Research (CEEPR), Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",30
336,"Todd  Sandler Department of Economics, University of Texas-Dallas, Dallas, Texas (USA)",30
336,"Kenneth L. Judd Hoover Institution on War Revolution & Peace, Stanford University, Stanford, California (USA)",30
336,"Harvey  Rosen Griswold Center for Economic Policy Studies, Department of Economics, Princeton University, Princeton, New Jersey (USA)",30
336,"David  Zilberman Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",30
336,"Stephen  Coate Department of Economics, Cornell University, Ithaca, New York (USA)",30
336,"Pete  Klenow Department of Economics, Stanford University, Stanford, California (USA)",30
336,"Carl  Shapiro Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",30
336,"David  Schmeidler Coller School of Management, Tel Aviv University, Tel Aviv, Israel",30
336,"Friedrich Georg Schneider Institut für Volkswirtschaftslehre, Johannes-Kepler-Universität Linz, Linz, Austria",30
336,"Andrew  Postlewaite Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",30
336,"Assaf  Razin Foerder Institute for Economic Research, Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, IsraelNational Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",30
336,"Roberto  Rigobon Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",30
336,"Frank  Schorfheide Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",30
336,Bruce D. Smith †,30
336,"Andrew C. Harvey Faculty of Economics, University of Cambridge, Cambridge, United Kingdom",30
336,"Ashoka  Mody International Monetary Fund (IMF), Washington, District of Columbia (USA)",30
336,"Valerie Ann Ramey Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",30
336,Adam  Wagstaff †,30
336,"Matthew D. Shapiro Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",30
336,"Holger  Gorg Institut für Volkswirtschaftslehre, Christian-Albrechts-Universität Kiel, Kiel, Germany",30
336,"Steven Neil Kaplan Booth School of Business, University of Chicago, Chicago, Illinois (USA)",30
336,"Francois J. Bourguignon Paris School of Economics, Paris, France",30
336,"Dilip  Mookherjee Institute for Economic Development, Department of Economics, Boston University, Boston, Massachusetts (USA)",30
336,Sherwin  Rosen †,30
336,"Steven  Ongena Institut für Banking und Finance (Institut für Schweizerisches Bankwesen), Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, SwitzerlandSwiss Finance Institute, Genève/Zürich, Switzerland",30
336,"Roy  Thurik Montpellier Business School, Montpellier, France",30
336,"Michael  Grossman Department of Economics, Graduate Center, City University of New York (CUNY), New York City, New York (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",30
