Rank,Author,Score
265,"Michael  Graff KOF Swiss Economic Institute, Department of Management, Technology and Economics (D-MTEC), Eidgenössische Technische Hochschule Zürich (ETHZ), Zürich, Switzerland",2035
265,"Luigi  Guiso Istituto Einaudi per l'Economia e la Finanza (EIEF), Roma, Italy",2035
267,"Thierry A. Verdier Paris School of Economics, Paris, France",2029
268,Lajos  Horvath,2025
269,"Kazuo  Nishimura Research Institute for Economics and Business Administration (RIEB), Kobe University, Kobe, Japan",2024
269,"Bruce A. McCarl Department of Agricultural Economics, Texas A&M University, College Station, Texas (USA)",2024
271,"Massimiliano  Marcellino Dipartimento di Economia ""Ettore Bocconi"", Università Commerciale Luigi Bocconi, Milano, ItalyInnocenzo Gasparini Institute for Economic Research (IGIER), Università Commerciale Luigi Bocconi, Milano, Italy",2022
272,"Torsten  Schmidt RWI - Leibniz-Institut für Wirtschaftsforschung, Essen, Germany",2020
273,"Hamid  Beladi Department of Economics, College of Business, University of Texas-San Antonio, San Antonio, Texas (USA)",2019
274,"Lucio  Sarno Judge Business School, University of Cambridge, Cambridge, United Kingdom",2014
275,"William Arnold Barnett Department of Economics, University of Kansas, Lawrence, Kansas (USA)",2013
276,"Erik Teodoor Verhoef Afdeling Ruimtelijke Economie, School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, Netherlands",2009
276,"Stef  Proost Centrum voor Economische Studiën, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, Belgium",2009
276,Paul W. Miller †,2009
279,"Philip  McCann Management School, University of Sheffield, Sheffield, United Kingdom",2007
280,"Andreas  Peichl ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",2005
281,"George S. Tavlas Bank of Greece, Athens, Greece",2002
282,"Gustav  Feichtinger Institut für Stochastik und Wirtschaftsmathematik, Technische Universität Wien, Wien, Austria",1999
283,"Thomas R. Palfrey Division of Social Sciences, California Institute of Technology, Pasadena, California (USA)",1995
284,"Assaf  Razin Foerder Institute for Economic Research, Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, IsraelNational Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",1991
285,"Ricardo J. Caballero Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",1987
286,"Ping  Wang Department of Economics, Washington University in St. Louis, St. Louis, Missouri (USA)",1986
287,"A. Patrick L. Minford Economics Section, Cardiff Business School, Cardiff University, Cardiff, United Kingdom",1983
288,"Yin-Wong  Cheung Department of Economics and Finance, College of Business, City University, Kowloon, Hong Kong",1979
289,"Les  Oxley Department of Economics, Waikato Management School, University of Waikato, Hamilton, New Zealand",1974
290,"Peter A. Diamond Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",1972
290,"Yannick  L'Horty Équipe de Recherche sur l'Utilisation des Données Individuelles en lien avec la Théorie Économique (ERUDITE), Université Paris-Est, Créteil, France",1972
292,"John  Roemer Cowles Foundation for Research in Economics, Yale University, New Haven, Connecticut (USA)Economics Department, Yale University, New Haven, Connecticut (USA)",1970
293,"Axel  Dreher Alfred-Weber-Institut für Wirtschaftswissenschaften, Fakultät für Wirtschafts- und Sozialwissenschaften, Ruprecht-Karls-Universität Heidelberg, Heidelberg, Germany",1969
294,"Emmanuel  Saez Department of Economics, University of California-Berkeley, Berkeley, California (USA)",1967
295,"Markus  Marterbauer Abteilung Wirtschaftswissenschaft und Statistik, Kammer für Arbeiter und Angestellte für Wien, Wien, Austria",1966
296,"Gilbert  Cette Banque de France, Paris, France",1963
297,"Zoltan J. Acs Schar School of Policy and Government, George Mason University, Arlington, Virginia (USA)Department of Management, London School of Economics (LSE), London, United Kingdom",1962
298,"Ernst  Fehr Institut für Volkswirtschaftslehre, Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",1954
299,"David Knudsen Levine Department of Economics, Washington University in St. Louis, St. Louis, Missouri (USA)Robert Schuman Centre for Advanced Studies (RSCAS), European University Institute, Firenze, Italy",1949
299,"Darrell  Duffie Graduate School of Business, Stanford University, Stanford, California (USA)",1949
301,"Christian  Pierdzioch Fächergruppe Volkswirtschaftslehre, Helmut Schmidt Universität Hamburg, Hamburg, Germany",1946
302,"Andrew Kenan Rose Economic Analysis & Policy Group (EAP), Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",1943
303,"Sherman  Robinson International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",1941
303,"Robert J. Shiller Cowles Foundation for Research in Economics, Yale University, New Haven, Connecticut (USA)",1941
305,"Charles F. Manski Department of Economics, Northwestern University, Evanston, Illinois (USA)Institute for Policy Research (IPR), Northwestern University, Evanston, Illinois (USA)",1939
306,"Robert John Kaestner National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)Harris School of Public Policy, University of Chicago, Chicago, Illinois (USA)",1934
307,"Frank Allen Sloan Department of Economics, Duke University, Durham, North Carolina (USA)",1933
308,"Matthias  Sutter Max-Planck-Institut zur Erforschung von Gemeinschaftsgütern, Max-Planck-Gesellschaft, Bonn, Germany",1931
309,"Bennett  McCallum Department of Economics, Tepper School of Business Administration, Carnegie Mellon University, Pittsburgh, Pennsylvania (USA)",1929
310,"J. Vernon  Henderson Department of Geography and Environment, London School of Economics (LSE), London, United Kingdom",1928
310,"Janos  Kornai Department of Economics, Harvard University, Cambridge, Massachusetts (USA)Összehasonlító Gazdaságtan Tanszék, Közgazdaságtudományi Kar, Budapesti Corvinus Egyetem, Budapest, Hungary",1928
312,"Stephen  Leybourne School of Economics, University of Nottingham, Nottingham, United Kingdom",1927
313,"Paul  De Grauwe European Institute, London School of Economics (LSE), London, United Kingdom",1925
314,"Angus S. Deaton Leonard D. Schaeffer Center for Health Policy and Economics, University of Southern California, Los Angeles, California (USA)",1924
315,Gebhard  Kirchgassner †,1923
316,"Allen N. Berger Financial Institutions Center, Wharton School of Business, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",1922
317,"Alan S. Blinder Griswold Center for Economic Policy Studies, Department of Economics, Princeton University, Princeton, New Jersey (USA)Department of Economics, Princeton University, Princeton, New Jersey (USA)",1921
317,"Francois J. Bourguignon Paris School of Economics, Paris, France",1921
319,"Yuriy  Ponomarev Sr.Russian Presidential Academy of National Economy and Public Administration (RANEPA), Moscow, Russia",1920
320,"Alain  de Janvry Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)Goldman School of Public Policy, University of California-Berkeley, Berkeley, California (USA)",1917
321,"Julian M. Alston Department of Agricultural and Resource Economics, University of California-Davis, Davis, California (USA)",1915
322,"Elisabeth  Sadoulet Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",1914
323,"Cristiano  Antonelli Dipartimento di Economia e Statistica ""Cognetti de Martiis"", Università degli Studi di Torino, Torino, ItalyCollegio Carlo Alberto, Università degli Studi di Torino, Moncalieri, Italy",1913
324,"Tommaso  Valletti Dipartimento di Economia e Finanza, Facoltà di Economia, Università degli Studi di Roma ""Tor Vergata"", Roma, Italy",1911
325,"Niklas  Potrafke ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",1903
325,"Boriss  Siliverstovs Latvijas Banka, Rīga, Latvia",1903
327,"Calum G. Turvey Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, New York (USA)",1902
328,"Robert  Moffitt Department of Economics, Johns Hopkins University, Baltimore, Maryland (USA)",1900
329,"Jaime A.P. de Melo Fondation pour les études et recherches sur le développment international (FERDI), Clermont-Ferrand, France",1899
329,"Frederic  Mishkin Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)",1899
331,"Peter  Kort https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",1898
332,"David  Hirshleifer Paul Merage School of Business, University of California-Irvine, Irvine, California (USA)",1894
332,"Qi  Li Department of Economics, Texas A&M University, College Station, Texas (USA)",1894
334,"Catalin Angelo  Ioan Facultatea de Ştiinţe Economice, Universitatea Danubius, Galaţi, Romania",1893
335,Philippe  Michel †,1892
336,"Jacques  Mairesse Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",1889
337,"John B Knight Department of Economics, Oxford University, Oxford, United KingdomCentre for the Study of African Economies (CSAE), Department of Economics, Oxford University, Oxford, United Kingdom",1886
338,"Frank G. Mixon Jr.D. Abbott Turner College of Business, Columbus State University, Columbus, Georgia (USA)",1884
339,"Michel  Moreaux Toulouse School of Economics (TSE), Toulouse, France",1882
339,"Peter Bishop Dixon Centre of Policy Studies and Impact Project (COPS), Victoria University, Melbourne, Australia",1882
341,"Erwin  Bulte Leerstoelgroep Ontwikkelingseconomie, Wageningen Universiteit en Researchcentrum, Wageningen, Netherlands",1881
342,"Amitrajeet A Batabyal Department of Economics, Rochester Institute of Technology, Rochester, New York (USA)",1878
343,"Stephen  Morris Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",1877
344,"Lukas  Menkhoff DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",1876
345,"Nicholas  Crafts Department of Economics, University of Warwick, Coventry, United Kingdom",1874
346,"Pierre  Siklos Department of Economics, School of Business and Economics, Wilfrid Laurier University, Waterloo, Canada",1869
346,"Alain  Trannoy Groupement de Recherche en Économie Quantitative d'Aix-Marseille (GREQAM), École d'Économie d'Aix-Marseille, Aix-Marseille Université, Marseille, France",1869
348,"Abhijit Vinayak Banerjee Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",1868
349,"David M  Newbery Energy Policy Research Group, Judge Business School, University of Cambridge, Cambridge, United Kingdom",1867
350,"Michael  Lechner School of Economics and Political Science, Universität St. Gallen, Sankt Gallen, Switzerland",1866
350,"Barry Kent Goodwin Department of Agricultural and Resource Economics, North Carolina State University, Raleigh, North Carolina (USA)",1866
352,"Claudia  Kemfert DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",1864
353,"Leopold  Simar Center for Operations Research and Econometrics (CORE), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",1863
353,"David  Blake Faculty of Finance, Cass Business School, City University, London, United Kingdom",1863
355,Clive W. J. Granger †,1862
355,"Ching-chong  Lai Institute of Economics, Academia Sinica, Taipei, Taiwan",1862
357,"Fritz  Breuss Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",1860
358,"Almas  Heshmati Nationalekonomi, Internationella Handelshögskolan, Jönköping Universitet, Jönköping, Sweden",1855
358,"Oliver  Musshoff Institut für Agrarökonomie, Georg-August-Universität Göttingen, Göttingen, Germany",1855
360,"Ravi  Kanbur Charles H. Dyson School of Applied Economics and Management, Cornell University, Ithaca, New York (USA)Department of Economics, Cornell University, Ithaca, New York (USA)",1852
361,"Frédéric  Docquier Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD), Esch-sur-Alzette, Luxembourg",1850
362,"Massimo  Guidolin Dipartimento di Finanza, Università Commerciale Luigi Bocconi, Milano, Italy",1848
363,"Alain  Monfort Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",1844
